ProductID=Product Category=Product Sub-Category=Product Name=Unit Price=Unit Cost
TEC-PH/AB10015140#5816=Technology=Phones=Samsung Convoy 3=110.99=79.91
"OFF-ST/MH17290113#6048=Office Supplies=Storage=Smead Lockers, Single Width=178.61=109.17"
OFF-LA/ST2053039#3192=Office Supplies=Labels=Avery 474=2.3=1.47
"FUR-BO/MA17560124#3177=Furniture=Bookcases=Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors=255.83=210.69"
FUR-CH/BE1133527#4672=Furniture=Chairs=Hon Olson Stacker Chairs=264.78=187.99
"FUR-CH/EP1391582#4650=Furniture=Chairs=Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back=170.79=170.79"
"OFF-AR/AS1009093#5920=Office Supplies=Art=Sanford Markers, Water Color=26.43=24.06"
TEC-PH/MH1729082#3795=Technology=Phones=Cisco IP Phone 7961G VoIP phone - Dark gray=135.95=96.52
"FUR-CH/LA167808#5803=Furniture=Chairs=SAFCO Steel Folding Chair, Set of Two=58.64=31.08"
"FUR-CH/VB21745120#5802=Furniture=Chairs=SAFCO Steel Folding Chair, Red=77.14=45.45"
"FUR-FU/NR1855027#5738=Furniture=Furnishings=Rubbermaid Photo Frame, Erganomic=50.37=44.34"
OFF-BI/DL1349548#5618=Office Supplies=Binders=Poly Designer Cover & Back=18.99=9.87
"FUR-FU/CP1208598#6254=Furniture=Furnishings=Tenex Frame, Duo Pack=80.33=67.14"
"FUR-FU/DB1366045#4040=Furniture=Furnishings=Eldon Door Stop, Black=40.13=40.65"
"FUR-BO/PH1879092#4859=Furniture=Bookcases=Ikea Floating Shelf Set, Traditional=170.34=160.14"
"TEC-PH/CJ1187518#5272=Technology=Phones=Motorola Speaker Phone, VoIP=129.87=124.68"
"FUR-CH/AB1016545#5536=Furniture=Chairs=Padded Folding Chairs, Black, 4/Carton=56.69=58.31"
"TEC-AC/CA1205548#3386=Technology=Accessories=Belkin Keyboard, Programmable=76.84=54.66"
OFF-ST/HJ1487559#4272=Office Supplies=Storage=Fellowes Neat Ideas Storage Cubes=32.48=31.18
"OFF-AP/KH1651011#3858=Office Supplies=Appliances=Cuisinart Blender, Silver=67.74=65.04"
TEC-PH/RS19765102#5566=Technology=Phones=Panasonic Kx-TS550=27.59=32.65
"OFF-ST/CC1237058#6296=Office Supplies=Storage=Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"""" Deep, Sand=135.31=133.96"
"FUR-FU/HG1484591#5091=Furniture=Furnishings=Linden 10"""" Round Wall Clock, Black=15.28=10.08"
OFF-ST/AA10315120#4093=Office Supplies=Storage=Eldon Shelf Savers Cubes and Bins=6.98=6.84
"TEC-AC/EL13735139#3397=Technology=Accessories=Belkin Numeric Keypad, Erganomic=59.25=58.08"
"OFF-EN/GZ1447058#4886=Office Supplies=Envelopes=Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"""" x 13"""" , 100/Box=21.98=11.65"
"FUR-FU/NF1838527#5171=Furniture=Furnishings=Master Caster Door Stop, Brown=5.08=3.35"
"OFF-ST/JF529560#4107=Office Supplies=Storage=Eldon Trays, Single Width=43.2=32.16"
"FUR-CH/AT10435120#5439=Furniture=Chairs=Office Star Chairmat, Red=59.24=33.57"
"FUR-CH/AG10300140#4683=Furniture=Chairs=Hon Rocking Chair, Red=130.62=79.68"
"TEC-CO/JE1574559#3593=Technology=Copiers=Brother Fax and Copier, High-Speed=170.72=151.77"
OFF-AR/JB1540045#5361=Office Supplies=Art=Nontoxic Chalk=1.76=0.92
"FUR-FU/CS1213045#4067=Furniture=Furnishings=Eldon Frame, Erganomic=114.87=98.79"
"OFF-SU/RB970538#6179=Office Supplies=Supplies=Stiletto Shears, Steel=47.49=42.75"
"TEC-MA/AG1033028#5510=Technology=Machines=Okidata Printer, Durable=161.17=233.7"
FUR-FU/BD172563#6331=Furniture=Furnishings=Ultra Door Push Plate=4.91=3.29
"TEC-AC/LP1709559#5864=Technology=Accessories=SanDisk Keyboard, Bluetooth=81.48=57.87"
"TEC-PH/RD1990011#5347=Technology=Phones=Nokia Office Telephone, Full Size=66.42=63.78"
OFF-PA/EB1370518#6555=Office Supplies=Paper=Xerox 1996=6.48=3.37
"TEC-CO/PO188507#6003=Technology=Copiers=Sharp Ink, High-Speed=104.22=112.83"
FUR-CH/DL133307#4413=Furniture=Chairs=Global Italian Leather Office Chair=91.69=95.62
TEC-PH/MG178757#5518=Technology=Phones=Ooma Telo VoIP Home Phone System=100.79=94.49
OFF-ST/HD1478592#4273=Office Supplies=Storage=Fellowes Officeware Wire Shelving=71.86=88.03
TEC-PH/MG1765045#4802=Technology=Phones=i.Sound Portable Power - 8000 mAh=42.39=52.46
OFF-PA/BS1159018#6447=Office Supplies=Paper=Xerox 1897=3.98=2.54
"OFF-AP/AG1027092#4499=Office Supplies=Appliances=Hamilton Beach Microwave, Silver=283.26=274.77"
"FUR-CH/BT1139527#4560=Furniture=Chairs=Harbour Creations Steel Folding Chair, Set of Two=100.14=94.14"
"FUR-BO/NP8685117#5685=Furniture=Bookcases=Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish=599.07=678.35"
"FUR-BO/SC2072545#5952=Furniture=Bookcases=Sauder Corner Shelving, Metal=97.84=79.26"
"TEC-MA/CM12655124#6145=Technology=Machines=StarTech Phone, White=72.93=43.05"
"FUR-FU/PF191207#6239=Furniture=Furnishings=Tenex Clock, Erganomic=48.87=26.88"
FUR-FU/BM11785120#4112=Furniture=Furnishings=Electrix Fluorescent Magnifier Lamps & Weighted Base=39.47=35.52
"TEC-MA/AA10315140#5497=Technology=Machines=Okidata Card Printer, Durable=175.95=161.88"
"OFF-ST/AS63095#3848=Office Supplies=Storage=Contico 72""""H Heavy-Duty Storage System=32.78=40.98"
TEC-AC/SC2068027#6074=Technology=Accessories=Sony 64GB Class 10 Micro SDHC R40 Memory Card=28.79=28.43
FUR-TA/CC1237059#3768=Furniture=Tables=Chromcraft Round Conference Tables=122=137.69
"OFF-EN/DC1328545#4440=Office Supplies=Envelopes=GlobeWeis Interoffice Envelope, Security-Tint=45.2=47.22"
"FUR-CH/MG1820514#5408=Furniture=Chairs=Novimex Steel Folding Chair, Red=43.86=54.82"
"FUR-TA/PS18970113#3769=Furniture=Tables=Chromcraft Round Table, Adjustable Height=328.5=281.58"
"FUR-CH/BM1114028#4523=Furniture=Chairs=Harbour Creations Chairmat, Black=62.61=54.99"
"OFF-AR/MC1759051#3527=Office Supplies=Art=Boston Canvas, Fluorescent=54.9=45.03"
"TEC-PH/MM1726051#5260=Technology=Phones=Motorola Office Telephone, Full Size=73.05=43.11"
OFF-ST/CC1261027#6218=Office Supplies=Storage=Super Decoflex Portable Personal File=11.98=10.79
"FUR-CH/HR14770139#5395=Furniture=Chairs=Novimex Rocking Chair, Black=68.8=56.76"
OFF-PA/HH1501058#6431=Office Supplies=Paper=Xerox 1882=44.78=28.55
OFF-ST/BT11485120#4255=Office Supplies=Storage=Fellowes Desktop Hanging File Manager=13.43=10.07
OFF-AP/EB1387059#4606=Office Supplies=Appliances=Holmes HEPA Air Purifier=17.42=14.16
"FUR-TA/AR10345120#3419=Furniture=Tables=Bevis Computer Table, with Bottom Storage=264.91=231.8"
"TEC-PH/TM2149045#3150=Technology=Phones=Apple Speaker Phone, Cordless=67.28=80.74"
TEC-PH/AF1087031#5833=Technology=Phones=Samsung Replacement EH64AVFWE Premium Headset=4.4=4.13
OFF-BI/SP2065018#3266=Office Supplies=Binders=Avery Durable Poly Binders=5.53=2.99
TEC-AC/CM211538#5713=Technology=Accessories=Rosewill 107 Normal Keys USB Wired Standard Keyboard=13.48=11.59
OFF-PA/GK1462026#6537=Office Supplies=Paper=Xerox 198=3.98=2.64
OFF-AR/TS2143064#5300=Office Supplies=Art=Newell 322=1.46=1.33
"OFF-EN/SV2093559#3664=Office Supplies=Envelopes=Cameo Interoffice Envelope, with clear poly window=50.97=48.45"
"OFF-SU/EA1403582#4990=Office Supplies=Supplies=Kleencut Shears, High Speed=42.09=41.64"
FUR-TA/FH14350139#4677=Furniture=Tables=Hon Rectangular Conference Tables=227.55=188.87
"TEC-AC/BS1800117#5889=Technology=Accessories=SanDisk Numeric Keypad, USB=53.16=36.15"
TEC-AC/JK1609048#5605=Technology=Accessories=Plantronics CS510 - Over-the-Head monaural Wireless Headset System=329.95=221.07
FUR-TA/FH14275139#5045=Furniture=Tables=Laminate Occasional Tables=123.3=127.93
"FUR-FU/JD16015102#4102=Furniture=Furnishings=Eldon Stacking Tray, Duo Pack=31.56=29.04"
"OFF-PA/AA1037582#3986=Office Supplies=Paper=Eaton Cards & Envelopes, 8.5 x 11=49.32=37.5"
TEC-PH/AG1027027#6014=Technology=Phones=ShoreTel ShorePhone IP 230 VoIP phone=135.19=118.29
TEC-PH/BN1151545#5622=Technology=Phones=Polycom SoundPoint IP 450 VoIP phone=180.69=167.14
"FUR-CH/EG39003#5426=Furniture=Chairs=Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal=104.78=119.19"
"TEC-MA/PB1910528#6136=Technology=Machines=StarTech Card Printer, Durable=163.62=122.73"
"OFF-ST/BD1156088#6247=Office Supplies=Storage=Tenex File Cart, Industrial=120.72=108.66"
OFF-BI/CB1241593#4280=Office Supplies=Binders=Fellowes Presentation Covers for Comb Binding Machines=14.55=8
FUR-FU/MP1817527#5158=Furniture=Furnishings=Luxo Adjustable Task Clamp Lamp=88.84=65.74
TEC-PH/SM2000591#5828=Technology=Phones=Samsung HM1900 Bluetooth Headset=17.56=10.98
"FUR-CH/CL1189066#4546=Furniture=Chairs=Harbour Creations Rocking Chair, Red=110.32=108.87"
"FUR-FU/CC237060#3942=Furniture=Furnishings=Deflect-O Frame, Durable=107.07=63.18"
TEC-PH/RE1940539#6348=Technology=Phones=VTech DS6151=100.79=90.71
"TEC-PH/RE194057#5342=Technology=Phones=Nokia Headset, with Caller ID=62.14=64.35"
"FUR-CH/MC1763559#5453=Furniture=Chairs=Office Star Steel Folding Chair, Set of Two=84.56=53.58"
OFF-LA/JC15775102#3191=Office Supplies=Labels=Avery 473=10.35=5.38
"TEC-MA/ND1846093#5013=Technology=Machines=Konica Phone, Wireless=86.19=45.69"
OFF-EN/SF20200139#6350=Office Supplies=Envelopes=Wausau Papers Astrobrights Colored Envelopes=5.98=3.05
FUR-FU/AG10330140#5164=Furniture=Furnishings=Magna Visual Magnetic Picture Hangers=3.86=2.99
"OFF-ST/ML180407#4264=Office Supplies=Storage=Fellowes Folders, Wire Frame=21.14=24.48"
"TEC-MA/DM1352582#5577=Technology=Machines=Panasonic Receipt Printer, White=119.31=77.58"
OFF-SU/AB10060139#6164=Office Supplies=Supplies=Stiletto Hand Letter Openers=7.68=9.31
"TEC-MA/MS1736578#5002=Technology=Machines=Konica Card Printer, Durable=175.29=164.79"
"TEC-PH/RM19375139#3128=Technology=Phones=Apple Audio Dock, Full Size=112.12=99.8"
"OFF-AP/DO13435144#4724=Office Supplies=Appliances=Hoover Coffee Grinder, Silver=46.36=24.12"
"OFF-ST/JL550561#4296=Office Supplies=Storage=Fellowes Trays, Wire Frame=50.81=42.36"
"OFF-ST/SP205457#5590=Office Supplies=Storage=Perma STOR-ALL Hanging File Box, 13 1/8""""W x 12 1/4""""D x 10 1/2""""H=4.78=4.96"
OFF-BI/KD1627027#6407=Office Supplies=Binders=Wilson Jones Leather-Like Binders with DublLock Round Rings=2.62=4.63
"FUR-FU/CM1181545#4054=Furniture=Furnishings=Eldon Expressions Wood Desk Accessories, Oak=2.95=5.24"
FUR-CH/RO1978016#4674=Furniture=Chairs=Hon Pagoda Stacking Chairs=320.98=224.69
"FUR-CH/SF10065137#5806=Furniture=Chairs=SAFCO Swivel Stool, Black=165.51=105.93"
"FUR-TA/LF17185139#3754=Furniture=Tables=Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base=217.85=180.82"
OFF-ST/TT11220129#6289=Office Supplies=Storage=Tennsco Double-Tier Lockers=225.02=195.77
"FUR-FU/LH1702093#3943=Furniture=Furnishings=Deflect-O Frame, Erganomic=97.79=90.21"
"FUR-TA/AH1019539#3752=Furniture=Tables=Chromcraft Bull-Nose Wood 48"""" x 96"""" Rectangular Conference Tables=385.69=446.29"
TEC-PH/KH6630110#5365=Technology=Phones=Nortel Networks T7316 E Nt8 B27=67.99=50.99
FUR-CH/AA1064559#5431=Furniture=Chairs=Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat=350.98=266.74
TEC-PH/JL1513045#3809=Technology=Phones=Cisco SPA 502G IP Phone=95.96=83.97
"FUR-BO/MZ1733582#3651=Furniture=Bookcases=Bush Westfield Collection Bookcases, Fully Assembled=100.98=77.75"
OFF-BI/KM6375146#6401=Office Supplies=Binders=Wilson Jones Impact Binders=4.14=2.64
OFF-AR/MV17485113#3408=Office Supplies=Art=Berol Giant Pencil Sharpener=16.99=12.06
"TEC-PH/AF108857#5341=Technology=Phones=Nokia Headset, VoIP=48.8=37.58"
"FUR-BO/KT16465113#4865=Furniture=Bookcases=Ikea Stackable Bookrack, Mobile=83.4=56.72"
"FUR-CH/EM1382545#4522=Furniture=Chairs=Harbour Creations Chairmat, Adjustable=67.04=46.2"
"TEC-AC/ME1732027#5115=Technology=Accessories=Logitech Keyboard, Bluetooth=48.3=36.24"
OFF-BI/JM1586545#4567=Office Supplies=Binders=Heavy-Duty E-Z-D Binders=3.27=5.78
"TEC-AC/MM1792082#4163=Technology=Accessories=Enermax Memory Card, Bluetooth=114.39=97.26"
OFF-AR/JR1567054#5330=Office Supplies=Art=Newell 35=3.28=2.33
"OFF-PA/EH1418548#5716=Office Supplies=Paper=RSVP Cards & Envelopes, Blank White, 8-1/2"""" X 11"""", 24 Cards/25 Envelopes/Set=5.08=2.69"
FUR-FU/MS17365139#4109=Furniture=Furnishings=Eldon Wave Desk Accessories=5.89=3.3
"TEC-AC/KW6570107#3390=Technology=Accessories=Belkin Memory Card, Programmable=116.31=81.42"
"TEC-CO/DB306061#4777=Technology=Copiers=HP Ink, Color=130.14=96.33"
"TEC-AC/EM1414011#3404=Technology=Accessories=Belkin Router, Programmable=260.25=145.74"
"FUR-TA/EH141857#3755=Furniture=Tables=Chromcraft Coffee Table, Adjustable Height=121.18=185.82"
"OFF-AR/MW182357#3489=Office Supplies=Art=Binney & Smith Markers, Easy-Erase=24.36=14.64"
OFF-BI/DL1349545#4364=Office Supplies=Binders=GBC Recycled VeloBinder Covers=17.04=9.2
"TEC-PH/FA1423048#3153=Technology=Phones=Apple Speaker Phone, with Caller ID=110.97=92.49"
"OFF-AP/JF1556548#4722=Office Supplies=Appliances=Hoover Coffee Grinder, Black=68.22=34.11"
"OFF-BI/KE1642066#3256=Office Supplies=Binders=Avery Binding Machine, Durable=50.34=47.34"
FUR-FU/KW16435139#5679=Furniture=Furnishings=Regeneration Desk Collection=1.76=0.99
"TEC-PH/LO717069#5845=Technology=Phones=Samsung Speaker Phone, VoIP=123.33=80.19"
OFF-PA/DL1331591#6086=Office Supplies=Paper=Southworth Parchment Paper & Envelopes=6.54=3.53
"FUR-FU/AP1072018#5729=Furniture=Furnishings=Rubbermaid Frame, Durable=80.19=93.03"
OFF-BI/KB6315108#4836=Office Supplies=Binders=Ibico Recycled Linen-Style Covers=31.25=20.31
"FUR-FU/KB1640545#4036=Furniture=Furnishings=Eldon Clock, Durable=53.55=35.88"
OFF-BI/AR10345140#4831=Office Supplies=Binders=Ibico Laser Imprintable Binding System Covers=41.92=28.3
TEC-PH/JM1526511#3181=Technology=Phones=Avaya 5410 Digital phone=54.39=48.95
TEC-PH/BS117557#3811=Technology=Phones=Cisco SPA301=124.79=109.19
"OFF-BI/JF1556564#2904=Office Supplies=Binders=Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"""" Capacity=8.34=5.74"
"FUR-BO/JK1609064#3649=Furniture=Bookcases=Bush Westfield Collection Bookcases, Dark Cherry Finish=57.98=53.34"
"TEC-PH/MY1738092#5352=Technology=Phones=Nokia Signal Booster, VoIP=136.59=113.37"
"FUR-BO/RB194657#5768=Furniture=Bookcases=Safco Corner Shelving, Metal=134.03=111.69"
"FUR-BO/CA1231011#3617=Furniture=Bookcases=Bush 3-Shelf Cabinet, Pine=144.72=120.12"
FUR-FU/ML1741082#5420=Furniture=Furnishings=Nu-Dell Oak Frame=8.54=7.26
OFF-LA/AM10360140#3242=Office Supplies=Labels=Avery 52=3.69=1.96
"FUR-TA/HF1499545#5070=Furniture=Tables=Lesro Training Table, with Bottom Storage=179.2=134.4"
TEC-PH/MP17965144#5630=Technology=Phones=PowerGen Dual USB Car Charger=9.99=5.39
"TEC-AC/CS1217558#3384=Technology=Accessories=Belkin Keyboard, Bluetooth=83.88=62.91"
"FUR-FU/JJ1544514#5984=Furniture=Furnishings=Seth Thomas 14"""" Day/Date Wall Clock=22.78=17.94"
"FUR-TA/JF1556518#3757=Furniture=Tables=Chromcraft Coffee Table, Rectangular=176.44=88.22"
OFF-AR/FW1439559#3510=Office Supplies=Art=Blackstonian Pencils=2.67=1.92
"FUR-TA/RA1991564#4636=Furniture=Tables=Hon Coffee Table, with Bottom Storage=221.13=306.45"
TEC-AC/RF1934527#5859=Technology=Accessories=SanDisk Cruzer 8 GB USB Flash Drive=6.79=7.13
"TEC-AC/TT1107049#4180=Technology=Accessories=Enermax Numeric Keypad, USB=33.08=48.54"
"OFF-FA/MG768033#3080=Office Supplies=Fasteners=Alliance Big Bands Rubber Bands, 12/Pack=1.98=1.98"
"FUR-TA/JE1571527#4691=Furniture=Tables=Hon Round Table, Rectangular=410.78=374.85"
OFF-BI/SG2089059#4351=Office Supplies=Binders=GBC Personal VeloBind Strips=3.59=6.23
"FUR-TA/MG1787514#3438=Furniture=Tables=Bevis Training Table, with Bottom Storage=133.99=180.9"
"OFF-AP/CD1192059#4949=Office Supplies=Appliances=KitchenAid Blender, Black=88.45=64.89"
"OFF-AP/ES1408027#5938=Office Supplies=Appliances=Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black=328.14=236.26"
"TEC-MA/LP1709528#5508=Technology=Machines=Okidata Phone, White=85.26=84.42"
"FUR-BO/FC143357#3631=Furniture=Bookcases=Bush Corner Shelving, Traditional=82.66=62.84"
OFF-AP/LR1703558#3400=Office Supplies=Appliances=Belkin Premiere Surge Master II 8-outlet surge protector=48.58=34.49
"TEC-AC/SW2024558#3396=Technology=Accessories=Belkin Numeric Keypad, Bluetooth=57.96=40.02"
"OFF-AP/DG1330027#3564=Office Supplies=Appliances=Breville Blender, Silver=90.24=74.91"
OFF-ST/MA1756037#5804=Office Supplies=Storage=Safco Steel Mobile File Cart=83.36=62.52
"OFF-AR/TS21160102#3469=Office Supplies=Art=BIC Sketch Pad, Easy-Erase=48.93=24.48"
OFF-PA/BF1100527#6433=Office Supplies=Paper=Xerox 1884=15.98=10.59
"TEC-PH/JM1558027#5814=Technology=Phones=Samsung Audio Dock, VoIP=166.92=103.5"
"OFF-ST/DV1304558#6065=Office Supplies=Storage=Smead Trays, Blue=43.63=42.18"
TEC-PH/RE9450110#3121=Technology=Phones=Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5=15.99=14.39
"FUR-TA/JB15400139#5068=Furniture=Tables=Lesro Training Table, Fully Assembled=270.27=259.47"
TEC-PH/JC1534045#4900=Technology=Phones=JBL Micro Wireless Portable Bluetooth Speaker=47.99=44.99
FUR-FU/EM1396062#3944=Furniture=Furnishings=Deflect-o Glass Clear Studded Chair Mats=62.18=48.5
"OFF-AR/MH1778559#3478=Office Supplies=Art=Binney & Smith Canvas, Water Color=54.54=28.38"
OFF-AP/RF1984058#3372=Office Supplies=Appliances=Belkin F5C206VTEL 6 Outlet Surge=22.98=16.09
OFF-BI/CV12805139#6338=Office Supplies=Binders=VariCap6 Expandable Binder=13.84=9.17
OFF-BI/AR1034518#6410=Office Supplies=Binders=Wilson Jones Standard D-Ring Binders=5.06=2.68
"FUR-TA/RD1993051#4648=Furniture=Tables=Hon Conference Table, with Bottom Storage=245.73=497.6"
"TEC-MA/KC16675139#5578=Technology=Machines=Panasonic Receipt Printer, Wireless=120.9=89.49"
"TEC-AC/PG1882027#4174=Technology=Accessories=Enermax Mouse, USB=40.5=35.64"
"FUR-BO/VD21670139#4846=Furniture=Bookcases=Ikea 3-Shelf Cabinet, Pine=143.79=139.5"
"OFF-FA/VW2177527#3586=Office Supplies=Fasteners=Brites Rubber Bands, 1 1/2 oz. Box=1.98=1.94"
OFF-AR/DO1364512#5292=Office Supplies=Art=Newell 315=5.98=4.49
"OFF-PA/AA10375140#3113=Office Supplies=Paper=Ampad Evidence Wirebond Steno Books, 6"""" x 9""""=1.74=1.16"
TEC-PH/SC1030533#3122=Technology=Phones=Anker Astro 15000mAh USB Portable Charger=39.99=47.99
"OFF-AR/BT1148545#4798=Office Supplies=Art=Hunt PowerHouse Electric Pencil Sharpener, Blue=30.38=26.59"
OFF-AR/VP21760139#3520=Office Supplies=Art=Boston 1730 StandUp Electric Pencil Sharpener=21.38=15.82
"TEC-PH/EB3975111#5095=Technology=Phones=Logitech B530 USB Headset - headset - Full size, Binaural=29.59=27"
OFF-ST/JW1607582#5627=Office Supplies=Storage=Portable Personal File Box=12.21=8.91
"TEC-AC/FG1426058#5202=Technology=Accessories=Memorex Keyboard, USB=47.7=25.76"
OFF-LA/AA37523#3229=Office Supplies=Labels=Avery 508=4.91=2.5
"FUR-BO/NS850595#4855=Furniture=Bookcases=Ikea Corner Shelving, Traditional=65.63=73.02"
OFF-PA/TT2146059#6522=Office Supplies=Paper=Xerox 1966=5.18=3.3
OFF-BI/SF2006527#3305=Office Supplies=Binders=Avery Poly Binder Pockets=3.58=1.86
"OFF-BI/MM1792058#2902=Office Supplies=Binders=Acco Binding Machine, Recycled=51.45=38.61"
OFF-BI/LT1711048#3749=Office Supplies=Binders=Catalog Binders with Expanding Posts=13.46=37
"OFF-BI/RA19285120#4371=Office Supplies=Binders=GBC Twin Loop Wire Binding Elements, 9/16"""" Spine, Black=3.04=7.76"
FUR-TA/JH1543092#4625=Furniture=Tables=Hon 94000 Series Round Tables=177.71=269.52
OFF-AP/NF1859582#4750=Office Supplies=Appliances=Hoover Upright Vacuum With Dirt Cup=289.53=205.57
"FUR-FU/CL1270018#3034=Furniture=Furnishings=Advantus Frame, Durable=108.15=96.27"
"FUR-BO/BK1126048#3898=Furniture=Bookcases=Dania Floating Shelf Set, Mobile=171.87=108.3"
